sku,national_inv,lead_time,in_transit_qty,min_bank,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,went_on_backorder
1112737,4,8,0,0,0,-99,-99,0,No
1112738,7,8,0,1,0,0.95,0.91,0,No
1112739,7,2,2,2,0,0.98,0.95,0,No
1112740,4,8,0,0,0,0.09,0.06,0,No
1112741,56,12,2,22,0,0.98,0.99,0,No
1112742,4072,8,0,1,0,0.99,0.97,0,No
1112743,165,8,0,22,0,0.97,0.93,0,No
1112744,57,8,0,0,0,0.61,0.62,0,No
1112745,19906,2,0,0,0,0.91,0.8,0,No
1112746,2,9,1,2,0,0.69,0.68,0,No
1112747,637,12,0,1,0,0.98,0.98,0,No
1112748,68,2,0,0,0,0.81,0.9,0,No
1112749,1,8,0,0,0,0.99,0.99,0,No
1112750,7,9,0,0,0,0.91,0.74,0,No
1112751,4784,2,0,22,0,1,1,0,No
1112752,3,52,0,0,0,0.69,0.68,0,No
1112753,0,8,0,0,0,0.78,0.82,0,No
1112754,233,2,0,1,0,0.94,0.86,0,No
1112755,5,8,0,0,0,0.99,0.98,0,No
1112756,132,8,4,30,0,0.49,0.5,0,No
1112757,3,8,0,1,0,1,1,0,No
1112758,12,2,12,0,0,0.15,0.34,0,No
1112759,4,13,0,1,0,0.76,0.79,0,No
1112760,13,12,0,1,0,0.63,0.63,0,No
1112761,2,12,0,0,0,0.62,0.73,0,No
1112762,10,8,0,2,0,1,0.99,0,No
1112763,70,13,0,0,0,0.78,0.82,0,No
1112764,2,9,0,1,0,0.69,0.68,0,No
1112765,1,9,0,0,0,0.86,0.69,0,No
1112766,254,8,3,27,0,0.85,0.82,0,No
1112767,124,2,59,60,0,0.97,0.99,0,No
1112768,49,8,0,20,0,0.94,0.94,0,No
1112769,165,2,0,30,0,1,0.95,0,No
1112770,6,2,0,0,0,0.99,0.98,0,No
1112771,7,4,0,0,0,0.77,0.8,0,No
1112772,0,4,0,0,0,0.77,0.8,0,No
1112773,10,8,0,0,0,0.71,0.72,0,No
1112774,21,8,0,9,0,0.98,0.94,0,No
1112775,3,2,0,0,0,0.71,0.45,0,No
1112776,7,2,0,0,0,0,0,0,No
1112777,0,12,0,19,0,0.82,0.79,0,No
1112778,0,2,0,0,0,0.5,0.37,0,No
1112779,122,2,115,61,0,0.79,0.91,0,No
1112780,5606,3,18,142,0,0.94,0.94,0,No
1112781,104,8,0,0,0,0.94,0.97,0,No
1112782,7,4,0,0,0,0.77,0.8,0,No
1112783,1,8,0,1,0,0.97,0.97,0,No
1112784,22,12,0,0,0,0.62,0.73,0,No
1112785,38,8,0,0,0,0.98,0.99,0,No
1112786,14,8,0,1,0,0,0.16,0,No
1112787,5,8,0,0,0,0.82,0.78,0,No
1112788,2,4,0,0,0,0.77,0.8,0,No
1112789,86,9,2,22,0,0.86,0.91,0,No
1112790,5,8,0,5,0,0.97,0.97,0,No
1112791,18,8,0,0,0,-99,-99,0,No
1112792,24,8,0,0,0,0.99,0.96,0,No
1112793,4010,12,0,0,0,0.96,0.86,0,No
1112794,-2,13,0,2,0,0.99,0.92,2,No
1112795,16,8,0,0,0,0.9,0.88,0,No
1112796,6,2,0,1,0,1,0.98,0,No
1112797,11,2,0,1,0,0.55,0.55,0,No
1112798,368,8,0,48,0,0.99,0.99,0,No
1112799,18,8,0,2,0,0,0,0,No
1112800,47,8,1,4,0,1,0.99,0,No
1112801,16,17,0,0,0,0.79,0.83,0,No
1112802,2,8,0,0,0,0.61,0.62,0,No
1112803,155,2,1,58,0,0.99,0.99,0,No
1112804,1,2,0,0,0,0.82,0.87,0,No
1112805,3,8,0,0,0,0,0,0,No
1112806,15,12,15,1,0,0.63,0.63,0,No
1112807,2273,12,0,0,0,0.96,0.86,0,No
1112808,1,8,0,2,0,0.89,0.9,0,No
1112809,37,8,0,0,0,0.96,0.94,0,No
1112810,1,12,0,0,0,0.62,0.73,0,No
1112811,83,2,1,13,0,0.66,0.6,0,No
1112812,0,8,0,0,0,0.65,0.43,0,No
1112813,45,8,0,1,0,0.98,0.97,0,No
1112814,21,8,0,0,0,0.95,0.97,0,No
1112815,51,8,0,2,0,1,0.99,0,No
1112816,20,8,0,8,0,0.58,0.47,0,No
1112817,297,8,16,72,0,0.71,0.72,0,No
1112818,-1,8,0,40,0,0.98,0.99,60,No
1112819,144,8,13,86,0,0,0,0,No
1112820,83,8,5,21,0,0.99,0.99,0,No
1112821,0,12,0,0,0,0.62,0.73,0,No
1112822,0,0,0,1,0,0,0,0,No
1112823,769,8,275,349,0,0.99,0.97,0,No
1112824,43,12,3,13,0,0.69,0.68,0,No
1112825,33,12,0,3,0,0.47,0.39,0,No
1112826,14,8,0,0,0,0.98,0.99,0,No
1112827,19,8,0,0,0,0.42,0.4,0,No
1112828,111,52,0,2,0,0.85,0.82,0,No
1112829,8,9,0,0,0,0.91,0.74,0,No
1112830,594,8,128,347,0,0.93,0.92,0,No
1112831,0,8,0,0,0,-99,-99,0,No
1112832,2,2,5,0,0,0.89,0.6,0,No
1112833,15,2,1,0,0,0.69,0.68,0,No
1112834,5,14,0,0,0,0.89,0.9,0,No
1112835,1,8,0,0,0,0.79,0.66,0,No
1112836,10,8,0,0,0,0.81,0.9,0,No
1112837,99,8,0,4,0,0.85,0.82,0,No
1112838,59,2,0,2,0,0.82,0.78,0,No
1112839,6,2,0,0,0,0.99,0.97,0,No
1112840,104,8,64,29,0,0.82,0.87,0,No
1112841,750,2,0,0,0,1,0.33,0,No
1112842,11,2,0,0,0,0.9,0.92,0,No
1112843,17,2,0,1,0,0.66,0.32,0,No
1112844,0,2,0,0,0,0.33,0.64,0,No
1112845,3,12,0,0,0,0.82,0.79,0,No
1112846,82,2,0,42,0,0.55,0.55,0,No
1112847,0,8,0,30,0,0.72,0.9,0,No
1112848,1780,8,0,0,0,0.97,0.99,0,No
1112849,10,2,0,0,0,0.56,0.56,0,No
1112850,12,8,0,1,0,0.93,0.95,0,No
1112851,14,12,0,1,0,0.63,0.63,0,No
1112852,99,10,0,5,0,0.85,0.88,0,No
1112853,25,2,0,1,0,0.8,0.68,0,No
1112854,2,14,0,1,0,0.3,0.38,0,No
1112855,124,4,0,0,0,0.97,0.91,0,No
1112856,6,8,0,2,0,0.84,0.89,0,No
1112857,91,8,0,26,0,0.99,0.93,0,No
1112858,4,2,0,0,0,0.89,0.88,0,No
1112859,47,8,0,0,0,0.99,0.97,0,No
1112860,3,8,0,1,0,0.77,0.78,0,No
1112861,6,2,0,0,0,0.98,0.83,0,No
1112862,2,8,0,0,0,0.6,0.54,0,No
1112863,2,9,0,0,0,0.69,0.68,0,No
1112864,372,52,0,0,0,0,0.48,0,No
1112865,7,8,0,0,0,0.97,0.97,0,No
1112866,95,2,0,0,0,0.66,0.6,0,No
1112867,2,8,0,1,0,1,0.99,0,No
1112868,15,12,0,1,0,0.63,0.63,0,No
1112869,73,8,1,0,0,0.97,0.97,0,No
1112870,27,8,0,1,0,0.97,0.96,0,No
1112871,6,4,0,1,0,0.67,0.62,0,No
1112872,68,4,13,2,0,0.77,0.8,0,No
1112873,3,9,1,0,0,0.85,0.83,0,No
1112874,83,8,17,22,0,0.77,0.73,0,No
1112875,45,8,0,0,0,0.91,0.92,0,No
1112876,0,2,0,1,0,0.09,0.06,0,No
1112877,11,2,0,0,0,0.86,0.88,0,No
1112878,3,2,0,0,0,0.79,0.89,0,No
1112879,3,8,0,0,0,0.74,0.76,0,No
1112880,6898,52,0,0,0,-99,-99,0,No
1112881,3,8,0,0,0,0.42,0.4,0,No
1112882,63,2,161,122,0,0.87,0.95,0,No
1112883,5,12,0,0,0,0.62,0.73,0,No
1112884,117,2,0,1,0,0.88,0.74,0,No
1112885,12,12,0,0,0,1,1,0,No
1112886,40,52,0,2,0,1,0.99,0,No
1112887,38,8,1,24,0,0.92,0.97,0,No
1112888,10,2,0,9,0,0.99,0.98,0,No
1112889,11,8,0,1,0,0.74,0.76,0,No
1112890,51,8,0,0,0,0.74,0.76,0,No
1112891,406,8,0,15,0,0.98,0.83,0,No
1112892,57,8,0,0,0,0.9,0.95,0,No
1112893,4,2,0,0,0,0.56,0.56,0,No
1112894,3,8,0,0,0,0.49,0.45,0,No
1112895,2,9,0,1,0,0.67,0.8,0,No
1112896,6,2,0,0,0,0.97,0.75,0,No
1112897,11,2,0,0,0,0.84,0.78,0,No
1112898,8,8,0,0,0,0,0.09,0,No
1112899,312,8,0,108,0,0.99,0.99,0,No
1112900,45,4,0,0,0,0.77,0.8,0,No
1112901,651,8,0,19,0,0.93,0.96,0,No
1112902,5,2,0,0,0,0.76,0.85,0,No
1112903,187,8,0,50,0,0.97,0.91,0,No
1112904,10,8,0,1,0,0.92,0.79,0,No
1112905,6,8,0,0,0,1,0.96,0,No
1112906,0,8,0,0,0,0.85,0.87,0,No
1112907,27,8,0,2,0,0,0.34,0,No
1112908,51,8,1,23,0,0.78,0.82,0,No
1112909,0,4,0,0,0,0.22,0.11,0,No
1112910,47,8,0,3,0,0.99,0.96,0,No
1112911,2,9,0,0,0,0.69,0.68,0,No
1112912,17,2,0,1,0,0.34,0.68,0,No
1112913,4,2,0,0,0,0.95,0.97,0,No
1112914,62,8,7,26,0,0.94,0.96,0,No
1112915,157,2,115,77,0,0.95,0.95,0,No
1112916,20,8,0,0,0,0.45,0.57,0,No
1112917,388,8,0,13,0,0.79,0.66,0,No
1112918,38,8,0,6,0,0.94,0.84,0,No
1112919,7,8,0,0,0,0.78,0.82,0,No
1112920,3,2,0,0,0,0.98,0.95,0,No
1112921,2,8,0,0,0,0,0,0,No
1112922,3,9,0,1,0,0.69,0.68,0,No
1112923,72,12,0,0,0,1,0.98,0,No
1112924,64,2,0,0,0,0.99,0.98,0,No
1112925,918,8,398,232,0,1,1,0,No
1112926,78,8,17,35,0,1,1,0,No
1112927,13,2,0,0,0,0.98,0.95,0,No
1112928,7,4,0,0,0,0.77,0.8,0,No
1112929,4,2,0,0,0,0.84,0.9,0,No
1112930,73,2,19,33,0,0.95,0.97,0,No
1112931,0,2,0,0,0,0.46,0.35,0,No
1112932,5,2,0,0,0,0.79,0.89,0,No
1112933,4,2,0,1,0,0.79,0.78,0,No
1112934,7,9,0,0,0,0.85,0.83,0,No
1112935,46,8,0,0,0,0.75,0.89,0,No
1112936,232,2,69,102,0,0.8,0.8,0,No
1112937,5,4,0,0,0,0.77,0.8,0,No
1112938,20,2,0,1,0,0.94,0.86,0,No
1112939,0,2,0,2,0,0.1,0.04,0,No
1112940,165,8,0,0,0,0.87,0.93,0,No
1112941,729,8,7,194,0,-99,0.76,0,No
1112942,0,2,3,0,0,0.56,0.56,0,No
1112943,897,8,482,612,0,0.73,0.52,0,No
1112944,19,3,2,3,0,0.89,0.92,0,No
1112945,22,8,0,0,0,0.94,0.91,0,No
1112946,4,3,0,0,0,0.94,0.91,0,No
1112947,3,2,0,0,0,0.78,0.82,0,No
1112948,512,2,0,4,0,-99,-99,0,No
1112949,76,2,0,0,0,0.99,0.99,0,No
1112950,5,2,12,0,0,0.85,0.87,0,No
1112951,35,4,0,1,0,0.22,0.11,0,No
1112952,12,12,0,2,0,0.82,0.78,0,No
1112953,3,12,0,0,0,0.62,0.73,0,No
1112954,0,2,10,0,0,0.98,0.95,0,No
1112955,3,12,0,0,0,0.82,0.79,0,No
1112956,17,2,0,0,0,0.8,0.66,0,No
1112957,20,8,0,0,0,1,0.99,0,No
1112958,23,52,0,0,0,0.89,0.88,0,No
1112959,0,12,1,0,0,0.82,0.79,0,No
1112960,5,8,0,2,0,0.98,0.97,0,No
1112961,107,8,8,17,0,0,0.36,0,No
1112962,1,8,0,1,0,0.74,0.76,0,No
1112963,1,8,0,1,0,0.97,0.75,0,No
1112964,45,10,0,0,0,0.85,0.88,0,No
1112965,22,8,0,0,0,0.96,0.96,0,No
1112966,72,8,30,33,0,1,0.99,1,No
1112967,7,8,0,0,0,0.99,0.98,0,No
1112968,9,8,0,0,0,0.55,0.66,0,No
1112969,2,8,0,0,0,0.91,0.93,0,No
1112970,1,10,0,5,0,0.83,0.75,0,No
1112971,13,2,0,4,0,0.99,0.99,0,Yes
1112972,1,8,0,1,0,0.95,0.97,0,No
1112973,83,8,0,0,0,0.73,0.82,0,No
1112974,20,8,0,0,0,0.71,0.78,0,No
1112975,0,9,0,2,0,0.69,0.68,0,No
1112976,2,8,0,0,0,0.99,0.99,0,No
1112977,5,12,0,0,0,0.62,0.73,0,No
1112978,18,8,0,3,0,0.94,0.97,0,No
1112979,10,8,0,1,0,0.96,0.93,0,No
1112980,7,4,0,1,0,0.22,0.11,0,No
1112981,3,4,0,0,0,0.77,0.8,0,No
1112982,7,2,0,0,0,0.85,0.87,0,No
1112983,14,8,0,2,0,0.74,0.76,0,No
1112984,141,8,54,42,0,0.95,0.91,1,No
1112985,720,2,854,157,0,0.8,0.92,0,No
1112986,5,2,0,3,0,0.06,0.5,0,Yes
1112987,4,8,0,0,0,0.93,0.97,0,No
1112988,7,4,1,0,0,0.77,0.8,0,No
1112989,12,4,0,0,0,0.77,0.8,0,No
1112990,9,3,0,0,0,0.89,0.9,0,No
1112991,55,4,0,0,0,0.77,0.8,0,No
1112992,19,4,0,0,0,0.77,0.8,0,No
1112993,3,8,0,0,0,1,0.92,0,No
1112994,0,2,0,0,0,0.1,0.05,0,Yes
1112995,7,12,0,2,0,0.93,0.94,0,No
1112996,745,8,363,294,0,0.22,0.13,0,No
1112997,12,2,0,0,0,0.99,0.98,0,No
1112998,123,8,0,30,0,0.97,0.95,0,No
1112999,0,2,9,0,0,0.97,0.94,0,No
1113000,103,8,5,28,0,1,0.99,0,No
1113001,9,4,0,0,0,0.77,0.8,0,No
1113002,62,8,0,2,0,0.99,0.99,0,No
1113003,952,8,0,0,0,0.99,0.99,0,No
1113004,12,8,0,0,0,0.48,0.53,0,No
1113005,2,9,0,0,0,0.34,0.41,0,No
1113006,150,4,100,0,0,0.77,0.8,0,No
1113007,1094,8,0,127,0,0.97,0.91,0,No
1113008,5,8,0,0,0,0.78,0.82,0,No
1113009,305,8,360,49,0,0.83,0.62,0,No
1113010,4,2,0,1,0,0.33,0.6,0,No
1113011,8,2,0,0,0,0.11,0.16,0,No
1113012,4540,22,190,109,0,0.69,0.68,0,No
1113013,4,8,0,1,0,0.46,0.35,0,No
1113014,11,2,0,0,0,0,0.26,0,No
1113015,80,8,0,0,0,0.75,0.74,0,No
1113016,2,8,0,0,0,0.83,0.77,0,No
1113017,4,8,0,0,0,0.7,0.64,0,No
1113018,2,2,0,0,0,1,0.99,0,No
1113019,23452,2,750,1774,0,1,0.99,0,No
1113020,20,4,0,1,0,0.77,0.8,0,No
1113021,100,8,0,20,0,0.97,0.95,0,No
1113022,20,8,0,0,0,0.99,0.97,0,No
1113023,1884,8,6,38,0,0.9,0.92,0,No
1113024,9,8,0,0,0,0.93,0.91,0,No
1113025,2,12,0,0,0,0.82,0.79,0,No
1113026,1,9,0,0,0,0.69,0.68,0,No
1113027,10372,2,0,13,0,0.58,0.83,0,No
1113028,3,9,0,0,0,0.91,0.74,0,No
1113029,63,8,0,12,0,0.72,0.76,0,No
1113030,8,4,3,0,0,0.77,0.8,0,No
1113031,935,8,53,105,0,0.98,0.94,0,No
1113032,33,8,1,23,0,0.99,0.97,0,No
1113033,6712,2,184,1149,0,0.99,0.99,2,No
1113034,11,12,8,1,0,0.63,0.63,0,No
1113035,116,3,1,15,0,0.5,0.39,0,No
1113036,1998,8,0,0,0,-99,-99,0,No
1113037,169,8,0,29,0,0.69,0.68,0,No
1113038,29,9,0,0,0,0.99,0.98,0,No
1113039,4,12,0,0,0,0.62,0.73,0,No
1113040,1,8,0,0,0,0.48,0.53,0,No
1113041,153,8,0,25,0,0.94,0.98,0,No
1113042,2,8,0,0,0,0.75,0.74,0,No
1113043,5,2,0,1,0,0.84,0.8,0,No
1113044,42,8,0,0,0,0.91,0.92,0,No
1113045,65,12,9,16,0,0.99,0.99,0,No
1113046,50,8,1,17,0,0.97,0.88,0,No
1113047,4,8,0,0,0,0.86,0.92,0,No
1113048,12,8,0,0,0,0.98,0.99,0,No
1113049,3,12,0,0,0,0.82,0.79,0,No
1113050,1,9,0,2,0,0.69,0.68,0,No
1113051,4880,52,0,0,0,0.64,0.8,0,No
1113052,13,2,0,0,0,1,0.99,0,No
1113053,10,2,0,0,0,0.79,0.91,0,No
1113054,767,2,0,0,0,0.79,0.83,0,No
1113055,1,12,0,0,0,0.82,0.79,0,No
1113056,0,8,4,0,0,0.6,0.43,0,No
1113057,-4,8,0,5,1,0.77,0.74,4,Yes
1113058,0,0,0,1,0,0,0,0,No
1113059,74,8,1,72,0,0.27,0.2,0,No
1113060,32,8,0,3,0,0.75,0.79,0,No
1113061,8,12,0,0,0,0.82,0.79,0,No
1113062,0,8,0,0,0,0.87,0.92,0,No
1113063,2,2,0,0,0,0.99,0.97,0,No
1113064,5,8,0,0,0,0.84,0.48,0,No
1113065,32,8,0,0,0,0.99,0.94,0,No
1113066,219,52,0,1,0,0.83,0.89,0,No
1113067,76,9,0,0,0,0.99,0.98,0,No
1113068,5,8,0,0,0,0.78,0.82,0,No
1113069,66,2,12,35,0,1,0.99,0,No
1113070,1399,8,0,3,0,-99,-99,0,No
1113071,0,12,0,0,0,0.73,0.69,0,No
1113072,12,8,0,1,0,0.99,0.99,0,No
1113073,15,2,0,1,0,0.34,0.68,0,No
1113074,5,8,0,0,0,0.43,0.46,0,No
1113075,5004,8,2400,2804,0,0.92,0.92,0,No
1113076,36,8,55,0,0,0.98,0.98,0,No
1113077,90,9,3,29,0,0.91,0.74,0,No
1113078,13,8,0,0,0,0.19,0.16,0,No
1113079,109,9,1,12,0,0.85,0.83,0,No
1113080,14,10,0,0,0,0.85,0.88,0,No
1113081,39,4,0,2,0,0.82,0.87,0,No
1113082,2,8,0,0,0,0.96,0.97,0,No
1113083,0,8,0,0,0,0.81,0.83,0,No
1113084,8,8,1,0,0,0.61,0.62,0,No
1113085,30,8,83,21,0,0.84,0.91,0,No
1113086,217,52,0,1,0,0,0.15,0,No
1113087,5,8,0,0,0,0.96,0.94,0,No
1113088,92,8,4,35,0,0.53,0.48,0,No
1113089,0,8,0,0,0,0.78,0.82,0,No
1113090,3,12,0,0,0,0.82,0.79,0,No
1113091,23,12,0,0,0,1,0.98,0,No
1113092,5,2,0,0,0,0.78,0.82,0,No
1113093,20,2,18,8,0,0.98,0.98,0,No
1113094,13,8,6,14,0,0.95,0.97,0,No
1113095,1,8,0,0,0,0.82,0.87,0,No
1113096,4,8,0,0,0,0.48,0.53,0,No
1113097,3,9,0,0,0,0.85,0.83,0,No
1113098,858,8,0,0,0,0.47,0.62,0,No
1113099,3,12,0,0,0,0.82,0.79,0,No
1113100,58,8,0,1,0,0.96,0.98,0,No
1113101,75,9,0,0,0,0.85,0.83,0,No
1113102,126,8,0,1,0,0.75,0.86,0,No
1113103,69,2,0,7,0,0.95,0.88,0,No
1113104,5,2,0,0,0,0.66,0.6,0,No
1113105,1398,8,543,1233,0,0.98,0.94,0,No
1113106,11,4,0,0,0,0.77,0.8,0,No
1113107,6,4,1,0,0,0.77,0.8,0,No
1113108,28,8,3,5,0,0.87,0.55,0,No
1113109,460,8,12,69,0,0.79,0.79,0,No
1113110,87,8,3,18,0,1,0.99,0,No
1113111,8,8,0,4,0,0.96,0.94,0,Yes
1113112,13,9,0,0,0,0.85,0.83,0,No
1113113,61,8,0,0,0,0.97,0.96,0,No
1113114,39,2,0,0,0,0.66,0.6,0,No
1113115,7,8,0,1,0,0.74,0.76,0,No
1113116,12,2,0,0,0,0.56,0.56,0,No
1113117,0,12,0,0,0,0.62,0.73,0,No
1113118,3,8,0,2,0,0.96,0.97,0,No
1113119,2,12,0,0,0,0.82,0.79,0,No
1113120,134,9,0,0,0,0.69,0.68,0,No
1113121,0,8,1,0,1,0.9,0.89,0,Yes
1113122,0,10,2,0,0,0.89,0.9,0,Yes
1113123,500,12,0,0,0,0.96,0.86,0,No
1113124,12,4,1,0,0,0.77,0.8,0,No
1113125,2,9,0,1,0,0.69,0.68,0,No
1113126,253,2,0,36,0,0.38,0.64,0,No
1113127,5,12,0,0,0,0.82,0.79,0,No
1113128,2,12,0,0,0,0.82,0.79,0,No
1113129,10,8,0,0,0,0.99,0.98,0,No
1113130,13,12,0,1,0,0.63,0.63,0,No
1113131,6,2,0,0,0,0.98,0.95,0,No
1113132,2,8,0,1,0,0.73,0.69,0,No
1113133,26,8,0,13,0,0.97,0.89,0,No
1113134,1,4,0,0,0,0.77,0.8,0,No
1113135,559,8,0,66,0,0.94,0.96,0,No
1113136,90,8,0,35,0,0.95,0.91,0,No
1113137,1,4,14,0,0,0.34,0.41,0,No
1113138,12,2,0,0,0,1,0.99,0,No
1113139,49,4,0,0,0,0.77,0.8,0,No
1113140,0,12,0,0,0,0.96,0.86,0,No
1113141,0,8,0,1,0,0.46,0.35,0,No
1113142,150,8,9,22,0,0.97,0.97,0,No
1113143,34,52,0,3,0,-99,-99,0,No
1113144,7,8,0,0,0,0,0,0,No
1113145,14,14,0,0,0,1,0.95,0,No
1113146,64,2,4,21,0,0.98,0.97,0,No
1113147,20,8,0,5,0,0.97,0.92,0,No
1113148,2,9,0,0,0,0.69,0.68,0,No
1113149,34,9,0,0,0,1,1,0,No
1113150,11,4,0,0,0,0.95,0.94,0,No
1113151,240,12,5,42,0,1,0.99,0,No
1113152,127,8,0,1,0,0,0,0,No
1113153,12,8,0,0,0,0.98,0.98,0,No
1113154,20,8,7,32,0,0.43,0.46,0,No
1113155,3330,2,1180,1177,0,0.91,0.86,0,No
1113156,4950,52,0,0,0,0.96,0.86,0,No
1113157,10,8,0,1,0,0.93,0.96,0,No
1113158,132,8,124,105,0,0.76,0.8,0,No
1113159,31,12,0,0,6,0.07,0.27,0,No
1113160,150,4,150,0,0,0.77,0.8,0,No
1113161,0,2,0,0,0,0.87,0.95,0,No
1113163,0,2,0,5,0,0.99,0.99,0,No
1113164,8,8,0,1,0,0.6,0.57,0,No
1113165,65,8,0,7,0,0.58,0.68,0,No
1113166,2010,13,0,5,0,1,0.93,0,No
1113167,26,8,3,15,0,0.81,0.89,0,No
1113168,122,8,7,67,0,0.85,0.94,0,No
1113169,15,8,0,0,0,0.96,0.94,0,No
1113170,184,12,1,19,0,0.98,0.95,0,No
1113171,11,8,2,8,0,0.88,0.7,0,No
1113172,8,8,0,0,0,0.75,0.74,0,No
1113173,242,2,5,22,0,1,0.99,0,No
1113174,538,52,3,27,0,1,0.99,0,No
1113175,147,12,0,11,0,0.98,0.95,0,No
1113176,3,8,0,0,0,0.89,0.88,0,No
1113177,1,12,0,0,0,0.82,0.79,0,No
1113178,4,9,0,0,0,0.69,0.68,0,No
1113179,388,2,13,29,0,0.45,0.27,0,No
1113180,11,3,0,13,0,0.99,0.98,0,No
1113181,5,8,0,0,0,0.79,0.89,0,No
1113182,20,3,1,1,0,0.94,0.94,0,No
1113183,2,12,0,0,0,0.62,0.73,0,No
1113184,34,8,0,1,0,0.42,0.46,0,No
1113185,86,4,46,30,0,0.79,0.66,0,No
1113186,39,2,0,0,0,0.94,0.95,0,No
1113187,63,8,9,36,0,0.88,0.74,0,No
1113188,0,2,0,0,0,0.31,0.34,0,No
1113189,36,8,0,1,0,0.99,0.95,0,No
1113190,41,8,37,134,36,0.94,0.94,2,No
1113191,23,2,0,4,0,1,0.52,0,No
1113192,33,8,0,0,0,0.96,0.96,0,No
1113193,1039,12,0,451,0,0.97,0.91,0,No
1113194,1,4,1,0,0,0.77,0.8,0,No
1113196,778,8,68,143,0,0.96,0.93,0,No
1113197,6,8,0,4,0,0.43,0.46,0,No
1113198,24,4,0,0,0,0.85,0.93,0,No
1113199,0,12,1,0,0,0.82,0.79,0,Yes
1113205,913,4,135,422,0,0.97,0.91,0,No
1113206,7,2,0,0,0,0.98,0.99,0,No
1113207,4995,52,0,0,0,0.96,0.86,0,No
1113208,0,2,0,0,0,0.07,0.07,0,No
1113209,12,4,0,0,0,0.77,0.8,0,No
1113210,955,12,0,0,0,0,0.02,0,No
1113211,2,12,0,0,0,0.82,0.79,0,No
1113212,13,8,0,0,0,0.79,0.42,0,No
1113213,1,4,3,0,0,0.77,0.8,0,No
1113214,2,12,0,0,0,0.62,0.73,0,No
1113215,11,4,0,0,0,0.77,0.8,0,No
1113216,16,12,0,0,0,0.77,0.78,0,No
1113217,22,8,7,2,0,0.99,0.99,0,No
1113218,75,12,3,19,0,1,0.99,0,No
1113219,265,52,6,7,0,1,0.99,0,No
1113220,13,2,0,0,0,1,0.9,0,No
1113221,24,2,0,0,0,0.2,0.07,0,No
1113222,57,8,0,101,0,0,0,3,Yes
1113223,18,2,0,0,0,0.47,0.39,0,No
1113224,50,2,0,0,0,0,0.26,0,No
1113225,2,16,0,2,0,0.44,0.46,0,No
1113226,2,16,0,1,0,0.44,0.46,0,No
1113227,64,4,20,0,0,0.77,0.8,0,No
1113228,14,8,0,0,0,0.91,0.91,0,No
1113229,132,8,26,147,0,1,0.96,0,No
1113230,0,9,6,0,0,0.99,0.98,0,No
1113231,33,8,0,0,0,0.95,0.97,0,No
1113232,234,8,0,4,0,0.18,0.33,0,No
1113233,171,8,0,0,0,0,0.12,0,No
1113234,127,2,0,2,0,0.9,0.83,0,No
1113235,1,12,0,0,0,0.82,0.79,0,No
1113236,26,9,0,3,0,0.91,0.74,0,No
1113237,239,8,0,62,0,1,0.97,0,No
1113238,227,8,238,313,34,0.89,0.82,9,No
1113239,5939,13,19,145,0,1,0.93,0,No
1113240,6,4,1,0,0,0.22,0.11,0,No
1113241,7,8,6,16,0,0.43,0.46,0,No
1113242,43,2,0,0,0,0.94,0.97,0,No
1113243,601,2,171,273,0,0.9,0.93,0,No
1113244,32,8,0,0,0,0.65,0.81,0,No
1113245,8,4,0,0,0,0.77,0.8,0,No
1113246,20,2,0,0,0,0.66,0.6,0,No
1113247,2,12,0,0,0,0.62,0.73,0,No
1113248,69,5,0,5,0,1,1,0,No
1113249,0,12,0,0,0,0.96,0.86,0,No
1113250,53,3,0,0,0,0.99,0.99,0,No
1113251,37,12,0,2,0,0.62,0.73,0,No
1113252,60,12,0,0,0,0.83,0.74,0,No
1113254,3,8,0,0,0,0.82,0.78,0,No
1113255,12,2,0,0,0,1,0.99,0,No
1113256,12,8,0,1,0,1,0.98,0,No
1113257,320,0,0,1,0,0,0,0,No
1113258,93,2,0,2,0,0.99,0.98,0,No
1113259,14,8,10,0,0,0.48,0.53,0,No
1113260,10,8,0,0,0,0.78,0.82,0,No
1113261,4,10,0,2,0,0.85,0.88,0,No
1113262,15,2,0,0,0,0.97,0.98,0,No
1113263,26,12,0,4,0,0.98,0.98,0,No
1113264,499,12,0,2,0,0.93,0.88,0,No
1113265,1804,8,558,682,0,1,0.99,0,No
1113266,82,4,21,30,0,0.77,0.8,0,No
1113267,20,4,0,0,0,0.77,0.8,0,No
1113268,0,8,0,0,0,0.96,0.97,0,Yes
1113269,82,9,0,24,0,0.93,0.97,0,No
1113270,53,8,0,1,0,0.81,0.83,0,No
1113271,7,4,0,0,0,0.77,0.8,0,No
1113272,4,12,0,0,0,0.82,0.79,0,No
1113273,7,8,0,0,0,0.7,0.75,0,No
1113274,4,10,1,0,0,0.85,0.88,0,No
1113275,1940,52,0,3,0,0.96,0.96,0,No
1113276,2,8,0,0,0,0.48,0.53,0,No
1113277,8,8,0,2,0,1,1,0,No
1113278,12,8,0,0,0,0.92,0.76,0,No
1113279,41,15,0,2,0,0.06,0.09,0,No
1113280,434,2,247,219,0,0.74,0.83,0,No
1113281,87,8,0,0,0,0.81,0.83,0,No
1113282,0,10,3,0,0,0.89,0.9,0,No
1113283,11,8,0,0,0,0.99,0.98,0,No
1113284,18,2,0,0,0,0.98,0.97,0,No
