Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Late_delivery_risk,Category Id,Customer Id,Customer Zipcode,Department Id,Latitude,Longitude,Order Customer Id,Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Status,Product Card Id,Product Category Id,Product Price
84,6,4,101.2399979,374.9599915,0,9,9803,725,3,18.29255867,-66.37062073,9803,31145,191,124.9899979,0.25,77830,99.98999786,0.270000011,5,499.9500122,374.9599915,101.2399979,67,191,9,99.98999786
84,3,4,13.55000019,153.9600067,0,3,8422,725,2,18.23379898,-66.37056732,8422,30802,37,20.98999977,0.119999997,76951,34.99000168,0.090000004,5,174.9499969,153.9600067,13.55000019,80,37,3,34.99000168
84,6,4,47.99000168,159.9499969,1,13,7391,725,3,18.28480911,-66.3706131,7391,25875,282,0,0,64767,31.98999977,0.300000012,5,159.9499969,159.9499969,47.99000168,80,282,13,31.98999977
84,5,4,-34.95000076,150,1,9,11426,725,3,18.26480103,-66.37057495,11426,30589,172,0,0,76457,30,-0.230000004,5,150,150,-34.95000076,80,172,9,30
84,2,4,151.9799957,474.9500122,0,9,11664,725,3,18.28333664,-66.3705368,11664,20931,191,25,0.050000001,52295,99.98999786,0.319999993,5,499.9500122,474.9500122,151.9799957,80,191,9,99.98999786
84,2,4,-283.4700012,472.4500122,0,9,5339,725,3,18.20988464,-66.37062073,5339,45646,191,27.5,0.059999999,114090,99.98999786,-0.600000024,5,499.9500122,472.4500122,-283.4700012,80,191,9,99.98999786
84,2,4,145.5299988,464.9500122,0,9,3204,725,3,18.27076912,-66.37062836,3204,29731,191,35,0.07,74379,99.98999786,0.310000002,5,499.9500122,464.9500122,145.5299988,80,191,9,99.98999786
84,3,4,-790.4199829,464.9500122,0,9,4438,725,3,18.22725487,-66.37063599,4438,42777,191,35,0.07,106778,99.98999786,-1.700000048,5,499.9500122,464.9500122,-790.4199829,80,191,9,99.98999786
84,2,4,207.4799957,414.9599915,0,9,5243,725,3,18.20970345,-66.37059021,5243,23886,191,84.98999786,0.170000002,59793,99.98999786,0.5,5,499.9500122,414.9599915,207.4799957,80,191,9,99.98999786
84,2,4,32.79000092,131.1600037,0,13,5089,725,3,18.28375816,-66.37057495,5089,43561,276,28.79000092,0.180000007,108786,31.98999977,0.25,5,159.9499969,131.1600037,32.79000092,80,276,13,31.98999977
84,2,4,-349.9700012,399.9599915,0,9,6073,725,3,18.22048569,-66.3706131,6073,47846,191,99.98999786,0.200000003,119635,99.98999786,-0.879999995,5,499.9500122,399.9599915,-349.9700012,80,191,9,99.98999786
84,3,4,95.80999756,283.4500122,0,17,8992,725,4,18.20371819,-66.37052155,8992,21192,365,16.5,0.059999999,53007,59.99000168,0.340000004,5,299.9500122,283.4500122,95.80999756,80,365,17,59.99000168
84,2,4,79.37000275,283.4500122,0,17,6466,725,4,18.21478081,-66.37056732,6466,23156,365,16.5,0.059999999,57969,59.99000168,0.280000001,5,299.9500122,283.4500122,79.37000275,80,365,17,59.99000168
84,2,4,86.18000031,254.9600067,0,17,1962,725,4,18.26423073,-66.37058258,1962,22811,365,44.99000168,0.150000006,57092,59.99000168,0.340000004,5,299.9500122,254.9600067,86.18000031,80,365,17,59.99000168
84,4,4,-97.65000153,254.9600067,0,17,11438,725,4,18.2421093,-66.37052155,11438,25418,365,44.99000168,0.150000006,63668,59.99000168,-0.379999995,5,299.9500122,254.9600067,-97.65000153,80,365,17,59.99000168
84,3,4,-420.6799927,254.9600067,0,17,9524,725,4,18.29685593,-66.37057495,9524,47092,365,44.99000168,0.150000006,117694,59.99000168,-1.649999976,5,299.9500122,254.9600067,-420.6799927,80,365,17,59.99000168
84,4,4,124.9300003,254.9600067,0,17,2078,921,4,18.38596916,-66.0940094,2078,42658,365,44.99000168,0.150000006,106479,59.99000168,0.49000001,5,299.9500122,254.9600067,124.9300003,80,365,17,59.99000168
84,5,4,88.19000244,251.9600067,1,17,2464,725,4,18.25239372,-66.37055206,2464,23494,365,47.99000168,0.159999996,58784,59.99000168,0.349999994,5,299.9500122,251.9600067,88.19000244,80,365,17,59.99000168
84,2,4,90.37000275,248.9600067,0,17,11426,725,4,18.26480103,-66.37057495,11426,27316,365,50.99000168,0.170000002,68417,59.99000168,0.360000014,5,299.9500122,248.9600067,90.37000275,80,365,17,59.99000168
84,2,4,74.69000244,248.9600067,0,17,11664,725,4,18.28333664,-66.3705368,11664,20931,365,50.99000168,0.170000002,52296,59.99000168,0.300000012,5,299.9500122,248.9600067,74.69000244,80,365,17,59.99000168
84,6,4,89.27999878,245.9600067,1,17,3770,685,4,18.33710861,-66.99221802,3770,27555,365,53.99000168,0.180000007,68975,59.99000168,0.360000014,5,299.9500122,245.9600067,89.27999878,80,365,17,59.99000168
84,3,4,95.01999664,197.9499969,0,29,1306,725,5,18.23619652,-66.37049866,1306,28657,627,2,0.01,71724,39.99000168,0.479999989,5,199.9499969,197.9499969,95.01999664,80,627,29,39.99000168
84,2,4,7.429999828,247.5,0,24,10811,725,5,18.22288513,-66.37058258,10811,47011,502,2.5,0.01,117485,50,0.029999999,5,250,247.5,7.429999828,80,502,24,50
84,2,4,27.69000053,245,0,24,6073,725,5,18.22048569,-66.3706131,6073,47846,502,5,0.02,119639,50,0.109999999,5,250,245,27.69000053,80,502,24,50
84,4,4,90.22000122,191.9499969,0,29,12033,725,5,18.24063492,-66.37050629,12033,21973,627,8,0.039999999,54960,39.99000168,0.469999999,5,199.9499969,191.9499969,90.22000122,80,627,29,39.99000168
84,2,4,92.62999725,237.5,0,24,9248,725,5,18.22028542,-66.37062836,9248,50226,502,12.5,0.050000001,125535,50,0.389999986,5,250,237.5,92.62999725,80,502,24,50
84,3,4,14.96000004,237.5,0,24,2214,725,5,18.2725296,-66.37059784,2214,44617,502,12.5,0.050000001,111395,50,0.059999999,5,250,237.5,14.96000004,80,502,24,50
84,2,4,59.06000137,236.25,0,24,6738,725,5,18.27444458,-66.37059021,6738,21196,502,13.75,0.059999999,53018,50,0.25,5,250,236.25,59.06000137,80,502,24,50
84,4,4,72.08000183,232.5,0,24,5074,725,5,18.20542717,-66.37052918,5074,21193,502,17.5,0.07,53008,50,0.310000002,5,250,232.5,72.08000183,80,502,24,50
84,4,4,-55.34000015,232.5,0,24,9148,725,5,18.24677658,-66.37056732,9148,26073,502,17.5,0.07,65260,50,-0.239999995,5,250,232.5,-55.34000015,80,502,24,50
84,6,4,82.98999786,331.9700012,1,9,3497,10016,3,40.74559021,-73.97927856,3497,44425,191,67.98999786,0.170000002,110912,99.98999786,0.25,4,399.9599915,331.9700012,82.98999786,80,191,9,99.98999786
84,6,4,103.9100037,331.9700012,1,9,10066,85033,3,33.4926796,-112.2088623,10066,49570,191,67.98999786,0.170000002,123876,99.98999786,0.310000002,4,399.9599915,331.9700012,103.9100037,80,191,9,99.98999786
84,5,4,76.43000031,218.3600006,1,17,4248,97402,4,44.05007172,-123.1093521,4248,42099,365,21.60000038,0.090000004,105110,59.99000168,0.349999994,4,239.9600067,218.3600006,76.43000031,80,365,17,59.99000168
84,2,4,65.51000214,218.3600006,0,17,6473,90806,4,33.78982544,-118.1819992,6473,47731,365,21.60000038,0.090000004,119355,59.99000168,0.300000012,4,239.9600067,218.3600006,65.51000214,80,365,17,59.99000168
84,3,4,76.01999664,211.1600037,0,17,12288,60102,4,42.17575073,-88.32157135,12288,46062,365,28.79999924,0.119999997,115136,59.99000168,0.360000014,4,239.9600067,211.1600037,76.01999664,80,365,17,59.99000168
84,4,4,-154.7799988,211.1600037,0,17,7764,46227,4,39.64605331,-86.11961365,7764,44938,365,28.79999924,0.119999997,112233,59.99000168,-0.730000019,4,239.9600067,211.1600037,-154.7799988,80,365,17,59.99000168
84,4,4,71.38999939,203.9700012,0,17,11720,90003,4,33.9598465,-118.3780823,11720,50688,365,35.99000168,0.150000006,126673,59.99000168,0.349999994,4,239.9600067,203.9700012,71.38999939,80,365,17,59.99000168
84,6,4,65.51000214,201.5700073,1,17,3935,90620,4,34.13899231,-118.3884659,3935,49445,365,38.38999939,0.159999996,123581,59.99000168,0.330000013,4,239.9600067,201.5700073,65.51000214,80,365,17,59.99000168
84,4,4,72.84999847,158.3600006,0,29,8792,94541,5,37.67551041,-122.0496826,8792,47938,627,1.600000024,0.01,119885,39.99000168,0.460000008,4,159.9600067,158.3600006,72.84999847,80,627,29,39.99000168
84,5,4,60.18000031,158.3600006,1,29,10416,21228,5,39.26515198,-76.77284241,10416,45249,627,1.600000024,0.01,113056,39.99000168,0.379999995,4,159.9600067,158.3600006,60.18000031,80,627,29,39.99000168
84,5,4,93.12000275,194,1,24,424,17013,5,40.21802902,-77.1828537,424,41874,502,6,0.029999999,104525,50,0.479999989,4,200,194,93.12000275,80,502,24,50
84,3,4,87.41999817,186,0,24,10031,10306,5,40.56678009,-74.11734772,10031,41572,502,14,0.07,103766,50,0.469999999,4,200,186,87.41999817,80,502,24,50
84,3,4,45,180,0,24,12288,60102,5,42.17575073,-88.32157135,12288,46062,502,20,0.100000001,115138,50,0.25,4,200,180,45,80,502,24,50
84,6,4,69.58000183,139.1699982,1,29,10819,90806,5,33.88898468,-118.2071152,10819,41785,627,20.79000092,0.129999995,104306,39.99000168,0.5,4,159.9600067,139.1699982,69.58000183,80,627,29,39.99000168
84,2,4,40.36000061,139.1699982,0,29,5418,30066,5,34.03212357,-84.51288605,5418,42971,627,20.79000092,0.129999995,107336,39.99000168,0.289999992,4,159.9600067,139.1699982,40.36000061,80,627,29,39.99000168
84,3,4,-290.5,166,0,24,7272,7305,5,40.70602036,-74.08685303,7272,44677,502,34,0.170000002,111568,50,-1.75,4,200,166,-290.5,80,502,24,50
84,2,4,-265.6000061,166,0,24,5329,90805,5,33.8371048,-118.1900482,5329,43266,502,34,0.170000002,108079,50,-1.600000024,4,200,166,-265.6000061,80,502,24,50
84,4,4,15,132.7700043,0,29,11720,90003,5,33.9598465,-118.3780823,11720,50688,627,27.19000053,0.170000002,126672,39.99000168,0.109999999,4,159.9600067,132.7700043,15,80,627,29,39.99000168
84,3,4,47.56000137,164,0,24,7810,38109,5,35.0965271,-90.06786346,7810,47917,502,36,0.180000007,119835,50,0.289999992,4,200,164,47.56000137,80,502,24,50
84,2,4,27.54000092,67.16999817,0,36,3624,33549,6,28.08681297,-82.43898773,3624,48901,810,12.78999996,0.159999996,122273,19.98999977,0.409999996,4,79.95999908,67.16999817,27.54000092,80,810,36,19.98999977
84,6,4,62.06000137,170.9600067,0,6,7331,60148,2,41.85577774,-88.00856781,7331,44265,116,9,0.050000001,110520,44.99000168,0.360000014,4,179.9600067,170.9600067,62.06000137,83,116,6,44.99000168
84,6,4,186.2200012,387.9599915,0,9,125,93030,3,33.79024124,-118.2131653,125,41590,191,12,0.029999999,103813,99.98999786,0.479999989,4,399.9599915,387.9599915,186.2200012,83,191,9,99.98999786
84,3,4,-63.15999985,191.9700012,0,17,9419,11207,4,40.66577148,-73.89246368,9419,45987,365,47.99000168,0.200000003,114931,59.99000168,-0.330000013,4,239.9600067,191.9700012,-63.15999985,83,365,17,59.99000168
84,3,4,86.23999786,176,0,24,1250,2740,5,41.63562393,-70.93080139,1250,44452,502,24,0.119999997,110981,50,0.49000001,4,200,176,86.23999786,83,502,24,50
84,4,4,44.52999878,139.1699982,0,29,7683,12550,5,41.50205994,-74.01177216,7683,49218,627,20.79000092,0.129999995,123061,39.99000168,0.319999993,4,159.9600067,139.1699982,44.52999878,83,627,29,39.99000168
84,6,4,63.5,235.1999969,0,26,2728,33175,5,25.74613953,-80.39176178,2728,47840,565,44.79999924,0.159999996,119624,70,0.270000011,4,280,235.1999969,63.5,83,565,26,70
84,4,4,8.260000229,131.1699982,0,29,4612,19446,5,40.24931717,-75.25538635,4612,47493,627,28.79000092,0.180000007,118732,39.99000168,0.059999999,4,159.9600067,131.1699982,8.260000229,83,627,29,39.99000168
84,3,4,20,160,0,24,9419,11207,5,40.66577148,-73.89246368,9419,45987,502,40,0.200000003,114932,50,0.129999995,4,200,160,20,83,502,24,50
84,6,4,61.75999832,205.8800049,0,37,125,93030,6,33.79024124,-118.2131653,125,41590,821,2.079999924,0.01,103814,51.99000168,0.300000012,4,207.9600067,205.8800049,61.75999832,83,821,37,51.99000168
84,5,4,108.1500015,319.9700012,0,9,12019,90037,3,33.95993424,-118.3780823,12019,64274,191,79.98999786,0.200000003,160678,99.98999786,0.340000004,4,399.9599915,319.9700012,108.1500015,67,191,9,99.98999786
84,4,4,115.2300034,235.1600037,0,17,10549,21206,4,39.13785553,-76.81587219,10549,13298,365,4.800000191,0.02,33275,59.99000168,0.49000001,4,239.9600067,235.1600037,115.2300034,67,365,17,59.99000168
84,2,4,-109.4199982,230.3600006,0,17,4909,85035,4,33.47337341,-112.1697769,4909,62786,365,9.600000381,0.039999999,156977,59.99000168,-0.479999989,4,239.9600067,230.3600006,-109.4199982,67,365,17,59.99000168
84,5,4,23.86000061,211.1600037,0,17,5854,92833,4,33.87593842,-118.0005798,5854,13939,365,28.79999924,0.119999997,34880,59.99000168,0.109999999,4,239.9600067,211.1600037,23.86000061,67,365,17,59.99000168
84,5,4,-100.8300018,208.7700043,0,17,3066,21218,4,39.27495956,-76.61506653,3066,46864,365,31.19000053,0.129999995,117157,59.99000168,-0.479999989,4,239.9600067,208.7700043,-100.8300018,67,365,17,59.99000168
84,6,4,57.06000137,196.7700043,0,17,11431,95823,4,38.48671341,-121.459343,11431,16590,365,43.18999863,0.180000007,41460,59.99000168,0.289999992,4,239.9600067,196.7700043,57.06000137,67,365,17,59.99000168
84,6,4,84.58999634,179.9700012,0,17,9906,60614,4,41.89535523,-87.72576141,9906,62840,365,59.99000168,0.25,157125,59.99000168,0.469999999,4,239.9600067,179.9700012,84.58999634,67,365,17,59.99000168
84,5,4,55.43999863,198,0,24,2048,27410,5,36.08757019,-79.88663483,2048,66959,502,2,0.01,167372,50,0.280000001,4,200,198,55.43999863,67,502,24,50
84,6,4,28.87000084,151.9600067,0,29,3071,95127,5,37.37883377,-121.8303375,3071,63220,627,8,0.050000001,158064,39.99000168,0.189999998,4,159.9600067,151.9600067,28.87000084,67,627,29,39.99000168
84,3,4,75.59999847,189,0,24,11065,10031,5,40.82476044,-73.94992065,11065,19642,502,11,0.059999999,49112,50,0.400000006,4,200,189,75.59999847,67,502,24,50
84,5,4,85.55999756,186,0,24,394,44107,5,41.4828682,-81.77826691,394,65439,502,14,0.07,163539,50,0.460000008,4,200,186,85.55999756,67,502,24,50
84,6,4,59.40000153,180,0,24,9906,60614,5,41.89535523,-87.72576141,9906,62840,502,20,0.100000001,157124,50,0.330000013,4,200,180,59.40000153,67,502,24,50
84,4,4,70.19999695,180,0,24,5707,45011,5,39.3985405,-84.55661774,5707,17363,502,20,0.100000001,43391,50,0.389999986,4,200,180,70.19999695,67,502,24,50
84,4,4,38.86999893,143.9600067,0,29,10549,21206,5,39.13785553,-76.81587219,10549,13298,627,16,0.100000001,33272,39.99000168,0.270000011,4,159.9600067,143.9600067,38.86999893,67,627,29,39.99000168
84,3,4,43.15999985,166,0,24,2682,97470,5,43.20556259,-123.3465195,2682,18237,502,34,0.170000002,45583,50,0.25999999,4,200,166,43.15999985,67,502,24,50
84,4,4,41.06000137,131.1699982,0,29,467,95350,5,37.66708756,-120.9958801,467,66958,627,28.79000092,0.180000007,167369,39.99000168,0.310000002,4,159.9600067,131.1699982,41.06000137,67,627,29,39.99000168
84,5,4,77.08000183,164,0,24,10577,10003,5,40.73124313,-73.98880768,10577,66764,502,36,0.180000007,166874,50,0.469999999,4,200,164,77.08000183,67,502,24,50
84,5,4,56,160,0,24,10577,10003,5,40.73124313,-73.98880768,10577,66764,502,40,0.200000003,166870,50,0.349999994,4,200,160,56,67,502,24,50
84,4,4,43.18000031,89.95999908,0,40,3471,2740,6,41.63562393,-70.93080139,3471,48193,905,10,0.100000001,120515,24.98999977,0.479999989,4,99.95999908,89.95999908,43.18000031,67,905,40,24.98999977
84,2,4,31.84000015,90.95999908,0,5,3535,92024,2,33.04647064,-117.2896729,3535,15231,93,9,0.090000004,38097,24.98999977,0.349999994,4,99.95999908,90.95999908,31.84000015,80,93,5,24.98999977
84,2,4,11.94999981,199.1699982,0,3,11715,95116,2,37.36024094,-121.8450699,11715,10451,44,40.79000092,0.170000002,26173,59.99000168,0.059999999,4,239.9600067,199.1699982,11.94999981,80,44,3,59.99000168
84,5,4,-599.9400024,399.9599915,1,9,9814,13440,3,43.21662521,-75.45603943,9814,10459,191,0,0,26195,99.98999786,-1.5,4,399.9599915,399.9599915,-599.9400024,80,191,9,99.98999786
84,3,4,182.3399963,387.9599915,0,9,4848,95076,3,36.93397141,-121.7434616,4848,64222,191,12,0.029999999,160566,99.98999786,0.469999999,4,399.9599915,387.9599915,182.3399963,80,191,9,99.98999786
84,3,4,111.3499985,383.9599915,0,9,569,83642,3,43.56052399,-116.3960342,569,63907,191,16,0.039999999,159751,99.98999786,0.289999992,4,399.9599915,383.9599915,111.3499985,80,191,9,99.98999786
84,4,4,170.9799957,379.9599915,0,9,5749,77084,3,29.86195946,-95.64417267,5749,19178,191,20,0.050000001,47915,99.98999786,0.449999988,4,399.9599915,379.9599915,170.9799957,80,191,9,99.98999786
84,2,4,38,379.9599915,0,9,4460,90027,3,34.12594605,-118.2910156,4460,67046,191,20,0.050000001,167612,99.98999786,0.100000001,4,399.9599915,379.9599915,38,80,191,9,99.98999786
84,3,4,185.1999969,377.9599915,0,9,6506,11229,3,40.60237885,-73.95497131,6506,65312,191,22,0.059999999,163231,99.98999786,0.49000001,4,399.9599915,377.9599915,185.1999969,80,191,9,99.98999786
84,2,4,69.15000153,363.9599915,0,9,6050,13760,3,42.07463837,-76.1240387,6050,16436,191,36,0.090000004,41034,99.98999786,0.189999998,4,399.9599915,363.9599915,69.15000153,80,191,9,99.98999786
84,3,4,-69.87000275,116.4400024,0,13,3246,95148,3,37.32554245,-121.7993469,3246,11822,282,11.52000046,0.090000004,29569,31.98999977,-0.600000024,4,127.9599991,116.4400024,-69.87000275,80,282,13,31.98999977
84,4,4,100.7900009,359.9599915,0,9,2364,77450,3,29.77441025,-95.74694824,2364,19528,191,40,0.100000001,48809,99.98999786,0.280000001,4,399.9599915,359.9599915,100.7900009,80,191,9,99.98999786
84,4,4,76.01999664,158.3600006,0,13,12216,93277,3,36.31933212,-119.2960815,12216,49763,278,21.60000038,0.119999997,124392,44.99000168,0.479999989,4,179.9600067,158.3600006,76.01999664,80,278,13,44.99000168
84,4,4,168.9400024,351.9599915,0,9,4460,90027,3,34.12594605,-118.2910156,4460,16013,191,48,0.119999997,40009,99.98999786,0.479999989,4,399.9599915,351.9599915,168.9400024,80,191,9,99.98999786
84,3,4,147.8300018,351.9599915,0,9,11388,93535,3,34.69703293,-118.0883026,11388,17347,191,48,0.119999997,43356,99.98999786,0.419999987,4,399.9599915,351.9599915,147.8300018,80,191,9,99.98999786
84,2,4,-69.58999634,347.9700012,0,9,7521,17402,3,39.9602356,-76.67675781,7521,19496,191,51.99000168,0.129999995,48717,99.98999786,-0.200000003,4,399.9599915,347.9700012,-69.58999634,80,191,9,99.98999786
84,5,4,105.3899994,339.9700012,1,9,1628,85022,3,33.64781952,-112.0518799,1628,62789,191,59.99000168,0.150000006,156983,99.98999786,0.310000002,4,399.9599915,339.9700012,105.3899994,80,191,9,99.98999786
84,5,4,87.34999847,335.9700012,1,9,7222,93436,3,34.58764267,-120.4081879,7222,11674,191,63.99000168,0.159999996,29198,99.98999786,0.25999999,4,399.9599915,335.9700012,87.34999847,80,191,9,99.98999786
84,2,4,28.86000061,327.9700012,0,9,5929,33186,3,25.77437019,-80.19377899,5929,67866,191,71.98999786,0.180000007,169683,99.98999786,0.090000004,4,399.9599915,327.9700012,28.86000061,80,191,9,99.98999786
84,5,4,20.15999985,319.9700012,1,9,6123,17404,3,39.95479965,-76.75787354,6123,13599,191,79.98999786,0.200000003,34073,99.98999786,0.059999999,4,399.9599915,319.9700012,20.15999985,80,191,9,99.98999786
84,5,4,-39.11000061,239.9600067,1,17,587,84404,4,41.28277206,-112.1233444,587,10384,365,0,0,26004,59.99000168,-0.159999996,4,239.9600067,239.9600067,-39.11000061,80,365,17,59.99000168
84,6,4,79.19000244,239.9600067,1,17,1240,27610,4,35.81178284,-78.5975647,1240,63115,365,0,0,157797,59.99000168,0.330000013,4,239.9600067,239.9600067,79.19000244,80,365,17,59.99000168
84,2,4,117.5800018,235.1600037,0,17,8806,23455,4,36.85530472,-76.1946106,8806,63516,365,4.800000191,0.02,158778,59.99000168,0.5,4,239.9600067,235.1600037,117.5800018,80,365,17,59.99000168
84,2,4,20.47999954,232.7599945,0,17,341,92009,4,33.10355759,-117.2678757,341,62086,365,7.199999809,0.029999999,155234,59.99000168,0.090000004,4,239.9600067,232.7599945,20.47999954,80,365,17,59.99000168
84,3,4,58.18999863,232.7599945,0,17,3064,91745,4,33.97114563,-117.9650879,3064,62817,365,7.199999809,0.029999999,157066,59.99000168,0.25,4,239.9600067,232.7599945,58.18999863,80,365,17,59.99000168
84,2,4,82.93000031,230.3600006,0,17,10614,7087,4,40.7615242,-74.03826904,10614,10856,365,9.600000381,0.039999999,27189,59.99000168,0.360000014,4,239.9600067,230.3600006,82.93000031,80,365,17,59.99000168
84,6,4,26.03000069,230.3600006,1,17,10563,33023,4,25.97953987,-80.19422913,10563,14685,365,9.600000381,0.039999999,36739,59.99000168,0.109999999,4,239.9600067,230.3600006,26.03000069,80,365,17,59.99000168
84,5,4,108.2699966,230.3600006,1,17,11002,60440,4,41.7258606,-88.06419373,11002,66229,365,9.600000381,0.039999999,165567,59.99000168,0.469999999,4,239.9600067,230.3600006,108.2699966,80,365,17,59.99000168
84,5,4,76.01999664,230.3600006,1,17,11486,47906,4,40.4853096,-87.05938721,11486,14924,365,9.600000381,0.039999999,37371,59.99000168,0.330000013,4,239.9600067,230.3600006,76.01999664,80,365,17,59.99000168
84,5,4,-46.0699997,230.3600006,1,17,1759,11103,4,40.76861954,-73.90949249,1759,49839,365,9.600000381,0.039999999,124607,59.99000168,-0.200000003,4,239.9600067,230.3600006,-46.0699997,80,365,17,59.99000168
84,4,4,25.62000084,226.7599945,0,17,10659,7105,4,45.5898819,-122.7153473,10659,12393,365,13.19999981,0.059999999,31010,59.99000168,0.109999999,4,239.9600067,226.7599945,25.62000084,80,365,17,59.99000168
84,4,4,31.75,226.7599945,0,17,8899,95127,4,37.37883377,-121.8303375,8899,65898,365,13.19999981,0.059999999,164682,59.99000168,0.140000001,4,239.9600067,226.7599945,31.75,80,365,17,59.99000168
84,5,4,60.25,223.1600037,1,17,3315,22192,4,37.62722778,-77.32672882,3315,64599,365,16.79999924,0.07,161461,59.99000168,0.270000011,4,239.9600067,223.1600037,60.25,80,365,17,59.99000168
84,6,4,-163.5800018,223.1600037,1,17,10051,78596,4,26.16252518,-97.98887634,10051,65370,365,16.79999924,0.07,163390,59.99000168,-0.730000019,4,239.9600067,223.1600037,-163.5800018,80,365,17,59.99000168
84,3,4,104.8099976,218.3600006,0,17,6402,11432,4,40.70798492,-73.78303528,6402,19732,365,21.60000038,0.090000004,49329,59.99000168,0.479999989,4,239.9600067,218.3600006,104.8099976,80,365,17,59.99000168
84,5,4,-43.66999817,218.3600006,1,17,4021,44107,4,40.52737045,-81.26895905,4021,67549,365,21.60000038,0.090000004,168880,59.99000168,-0.200000003,4,239.9600067,218.3600006,-43.66999817,80,365,17,59.99000168
84,5,4,75.58999634,215.9600067,1,17,4021,44107,4,40.52737045,-81.26895905,4021,67549,365,24,0.100000001,168879,59.99000168,0.349999994,4,239.9600067,215.9600067,75.58999634,80,365,17,59.99000168
84,2,4,-36.95000076,211.1600037,0,17,5929,33186,4,25.77437019,-80.19377899,5929,67866,365,28.79999924,0.119999997,169681,59.99000168,-0.180000007,4,239.9600067,211.1600037,-36.95000076,80,365,17,59.99000168
84,6,4,39.70000076,211.1600037,1,17,4195,75243,4,32.9131012,-96.73959351,4195,67275,365,28.79999924,0.119999997,168137,59.99000168,0.189999998,4,239.9600067,211.1600037,39.70000076,80,365,17,59.99000168
84,4,4,59.15000153,203.9700012,0,17,7464,90201,4,33.97483063,-118.1829376,7464,46863,365,35.99000168,0.150000006,117152,59.99000168,0.289999992,4,239.9600067,203.9700012,59.15000153,80,365,17,59.99000168
84,2,4,67.30999756,203.9700012,0,17,11592,97223,4,45.44815064,-122.7694931,11592,62306,365,35.99000168,0.150000006,155767,59.99000168,0.330000013,4,239.9600067,203.9700012,67.30999756,80,365,17,59.99000168
84,2,4,20.15999985,201.5700073,0,17,11715,95116,4,37.36024094,-121.8450699,11715,10451,365,38.38999939,0.159999996,26176,59.99000168,0.100000001,4,239.9600067,201.5700073,20.15999985,80,365,17,59.99000168
84,4,4,68.87000275,196.7700043,0,17,10831,92109,4,32.79521942,-117.2376556,10831,18213,365,43.18999863,0.180000007,45533,59.99000168,0.349999994,4,239.9600067,196.7700043,68.87000275,80,365,17,59.99000168
84,4,4,70.83999634,196.7700043,0,17,7586,90638,4,33.9031601,-117.9898758,7586,16863,365,43.18999863,0.180000007,42135,59.99000168,0.360000014,4,239.9600067,196.7700043,70.83999634,80,365,17,59.99000168
68,5,4,42.93999863,118.2900009,1,18,8551,90065,4,34.11491013,-118.2400131,8551,24764,403,11.69999981,0.090000004,62037,129.9900055,0.360000014,1,129.9900055,118.2900009,42.93999863,67,403,18,129.9900055
68,3,4,-94.62999725,118.2900009,0,18,5270,60620,4,41.74866486,-87.66320038,5270,21522,403,11.69999981,0.090000004,53805,129.9900055,-0.800000012,1,129.9900055,118.2900009,-94.62999725,67,403,18,129.9900055
68,6,4,8.869999886,118.2900009,1,18,7163,48205,4,42.42877197,-82.98252869,7163,26670,403,11.69999981,0.090000004,66784,129.9900055,0.079999998,1,129.9900055,118.2900009,8.869999886,67,403,18,129.9900055
68,2,4,54.40999985,118.2900009,0,18,9163,59102,4,45.78831101,-108.5594101,9163,21971,403,11.69999981,0.090000004,54950,129.9900055,0.460000008,1,129.9900055,118.2900009,54.40999985,67,403,18,129.9900055
68,5,4,0,196.3999939,1,76,20402,7047,4,40.77699661,-74.03401947,20402,76849,1363,19.42000008,0.090000004,180164,215.8200073,0,1,215.8200073,196.3999939,0,67,1363,76,215.8200073
68,3,4,-38.91999817,118.2900009,0,18,4807,92691,4,33.62104797,-117.6759186,4807,27357,403,11.69999981,0.090000004,68507,129.9900055,-0.330000013,1,129.9900055,118.2900009,-38.91999817,67,403,18,129.9900055
68,4,4,40.22000122,118.2900009,0,18,88,30318,4,33.81022644,-84.41808319,88,29283,403,11.69999981,0.090000004,73253,129.9900055,0.340000004,1,129.9900055,118.2900009,40.22000122,67,403,18,129.9900055
68,5,4,-26.62000084,118.2900009,1,18,7697,10002,4,40.71546173,-73.99006653,7697,30724,403,11.69999981,0.090000004,76745,129.9900055,-0.230000004,1,129.9900055,118.2900009,-26.62000084,67,403,18,129.9900055
68,5,4,40.61999893,324.9599915,1,63,18007,21218,4,39.32117081,-76.61475372,18007,74454,1350,32.13999939,0.090000004,177769,357.1000061,0.129999995,1,357.1000061,324.9599915,40.61999893,67,1350,63,357.1000061
68,4,4,7.449999809,118.2900009,0,18,8720,44136,4,41.3469696,-81.82631683,8720,24558,403,11.69999981,0.090000004,61483,129.9900055,0.059999999,1,129.9900055,118.2900009,7.449999809,67,403,18,129.9900055
68,6,4,-45.47000122,54.59000015,1,17,1718,14221,4,42.9666214,-78.74194336,1718,24230,365,5.400000095,0.090000004,60622,59.99000168,-0.829999983,1,59.99000168,54.59000015,-45.47000122,67,365,17,59.99000168
